entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-12-15 14:45,2025-12-15 16:30,LONG,UPTREND,4327.0,4334.45,2,0.1562,88.55,11427.54,TP,7,2025-12
2025-12-15 16:30,2025-12-15 19:15,LONG,UPTREND,4339.42,4345.9,2,0.1332,76.1,11503.65,TP,11,2025-12
2025-12-16 14:45,2025-12-16 16:15,LONG,UPTREND,4291.19,4285.14,3,-0.1568,-90.17,11413.48,SL,6,2025-12
2025-12-17 14:15,2025-12-17 15:30,LONG,UPTREND,4318.56,4326.44,2,0.1664,94.98,11508.45,TP,5,2025-12
2025-12-17 15:30,2025-12-17 16:30,LONG,UPTREND,4329.43,4337.56,2,0.1718,98.87,11607.32,TP,4,2025-12
2025-12-17 16:30,2025-12-17 16:45,LONG,UPTREND,4338.92,4334.98,2,-0.1067,-61.95,11545.37,SL,1,2025-12
2025-12-17 16:45,2025-12-17 17:30,LONG,UPTREND,4334.65,4330.53,2,-0.111,-64.07,11481.3,SL,3,2025-12
2025-12-18 16:30,2025-12-18 16:45,LONG,UPTREND,4336.97,4334.08,2,-0.0826,-47.43,11433.87,SL,1,2025-12
2025-12-19 14:15,2025-12-19 20:30,LONG,UPTREND,4319.98,4329.0,3,0.1929,110.31,11544.18,TP,25,2025-12
2025-12-22 13:45,2025-12-22 15:00,LONG,UPTREND,4385.93,4396.11,2,0.2162,124.78,11668.96,TP,5,2025-12
2025-12-22 15:00,2025-12-22 17:30,LONG,UPTREND,4396.35,4405.46,2,0.1911,111.49,11780.45,TP,10,2025-12
2025-12-23 13:30,2025-12-23 14:00,LONG,UPTREND,4496.54,4490.91,2,-0.1412,-83.16,11697.29,SL,2,2025-12
2025-12-26 14:00,2025-12-27 01:15,LONG,UPTREND,4510.8,4526.55,2,0.3331,194.8,11892.09,TP,45,2025-12
2025-12-29 13:30,2025-12-29 17:15,LONG,UPTREND,4512.26,4501.26,3,-0.2599,-126.72,11765.37,SL,15,2025-12
2025-12-30 13:45,2025-12-30 16:45,LONG,UPTREND,4361.34,4374.64,2,0.289,170.0,11935.37,TP,12,2025-12
2025-12-30 16:45,2025-12-30 17:15,LONG,UPTREND,4377.91,4372.6,2,-0.1373,-81.95,11853.42,SL,2,2025-12
2026-01-02 13:30,2026-01-02 13:45,LONG,UPTREND,4350.93,4361.15,2,0.2188,129.66,11983.08,TP,1,2026-01
