entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-01-08 16:00,2025-01-08 17:00,LONG,UPTREND,2686.2,2681.77,2,-0.1807,-104.45,11454.06,SL,1,2025-01
2025-01-09 14:00,2025-01-09 15:00,LONG,UPTREND,2691.9,2687.61,2,-0.1754,-100.46,11353.61,SL,1,2025-01
2025-01-10 14:00,2025-01-10 18:00,LONG,UPTREND,2723.4,2717.48,2,-0.2334,-121.89,11231.71,SL,4,2025-01
2025-01-16 14:00,2025-01-17 05:00,LONG,UPTREND,2749.0,2744.0,2,-0.198,-111.2,11120.51,SL,14,2025-01
2025-01-17 15:00,2025-01-17 16:00,LONG,UPTREND,2749.1,2757.53,2,0.2907,161.65,11282.16,TP,1,2025-01
2025-01-17 16:00,2025-01-17 17:00,LONG,UPTREND,2758.3,2753.7,2,-0.1828,-103.14,11179.02,SL,1,2025-01
2025-01-21 14:00,2025-01-22 03:00,LONG,UPTREND,2753.9,2765.3,2,0.398,214.94,11393.96,TP,12,2025-01
2025-01-23 16:00,2025-01-24 02:00,LONG,UPTREND,2760.7,2771.74,2,0.3837,218.62,11612.58,TP,9,2025-01
2025-01-24 14:00,2025-01-24 16:00,LONG,UPTREND,2785.7,2780.78,2,-0.1927,-111.9,11500.68,SL,2,2025-01
2025-01-28 14:00,2025-01-28 16:00,LONG,UPTREND,2758.4,2765.85,2,0.254,146.03,11646.71,TP,2,2025-01
2025-01-28 16:00,2025-01-29 14:00,LONG,UPTREND,2766.3,2774.19,2,0.2691,156.68,11803.39,TP,21,2025-01
2025-01-29 14:00,2025-01-29 15:00,LONG,UPTREND,2776.7,2773.38,2,-0.1354,-79.92,11723.47,SL,1,2025-01
2025-01-29 15:00,2025-01-30 07:00,LONG,UPTREND,2772.6,2780.18,2,0.2572,150.77,11874.24,TP,15,2025-01
2025-01-30 14:00,2025-02-03 01:00,LONG,UPTREND,2834.4,2821.7,2,-0.4639,-122.98,11751.25,SL,33,2025-01
2025-02-03 14:00,2025-02-05 07:00,LONG,UPTREND,2848.0,2888.74,2,1.4143,232.4,11983.65,TP,39,2025-02
2025-02-05 15:00,2025-02-05 16:00,LONG,UPTREND,2902.2,2896.27,2,-0.2203,-129.22,11854.43,SL,1,2025-02
2025-02-05 16:00,2025-02-05 18:00,LONG,UPTREND,2895.9,2889.42,2,-0.2398,-127.02,11727.41,SL,2,2025-02
2025-02-07 14:00,2025-02-07 16:00,LONG,UPTREND,2900.3,2894.52,2,-0.2153,-126.25,11601.17,SL,2,2025-02
2025-02-10 15:00,2025-02-10 16:00,LONG,UPTREND,2936.5,2930.76,2,-0.2116,-122.72,11478.44,SL,1,2025-02
2025-02-13 16:00,2025-02-13 19:00,LONG,UPTREND,2941.6,2953.28,2,0.381,218.67,11697.12,TP,3,2025-02
2025-02-18 14:00,2025-02-19 01:00,LONG,UPTREND,2944.9,2957.19,2,0.4013,224.97,11922.09,TP,10,2025-02
2025-02-20 16:00,2025-02-21 01:00,LONG,UPTREND,2958.9,2952.63,2,-0.2278,-128.23,11793.86,SL,8,2025-02
2025-03-03 14:00,2025-03-03 16:00,LONG,UPTREND,2888.6,2899.68,2,0.3675,216.73,12010.59,TP,2,2025-03
2025-03-03 16:00,2025-03-03 19:00,LONG,UPTREND,2901.9,2895.81,2,-0.2257,-129.27,11881.32,SL,3,2025-03
2025-03-05 16:00,2025-03-06 00:00,LONG,UPTREND,2933.7,2925.34,2,-0.3009,-125.49,11755.84,SL,7,2025-03
2025-03-07 14:00,2025-03-07 15:00,LONG,UPTREND,2934.9,2928.64,2,-0.2294,-126.37,11629.46,SL,1,2025-03
2025-03-10 14:00,2025-03-10 16:00,LONG,UPTREND,2915.0,2908.17,2,-0.2503,-124.24,11505.23,SL,2,2025-03
2025-03-11 15:00,2025-03-12 15:00,LONG,UPTREND,2922.8,2934.38,2,0.3803,218.75,11723.98,TP,23,2025-03
