entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-09-19 14:45,2025-09-19 16:30,SHORT,FORCED_SHORT,3661.22,3655.68,2,0.1352,60.78,9052.73,TP,7,2025-09
2025-09-20 14:30,2025-09-20 16:45,SHORT,FORCED_SHORT,3687.3,3688.71,2,-0.0541,-24.5,9028.23,SL,9,2025-09
2025-09-22 14:15,2025-09-22 15:15,SHORT,FORCED_SHORT,3694.32,3697.03,2,-0.0893,-40.29,8987.94,SL,4,2025-09
2025-09-23 14:30,2025-09-23 15:30,SHORT,FORCED_SHORT,3753.96,3758.05,2,-0.1249,-56.15,8931.79,SL,4,2025-09
2025-09-25 14:15,2025-09-25 14:30,SHORT,FORCED_SHORT,3741.16,3745.91,2,-0.1429,-63.82,8867.97,SL,1,2025-09
2025-09-27 14:15,2025-09-27 14:30,SHORT,FORCED_SHORT,3775.88,3773.43,2,0.049,21.71,8889.67,TP,1,2025-09
2025-09-27 14:30,2025-09-27 16:30,SHORT,FORCED_SHORT,3772.33,3773.6,3,-0.0498,-22.13,8867.55,SL,8,2025-09
2025-09-30 14:30,2025-09-30 15:15,SHORT,FORCED_SHORT,3873.48,3876.93,2,-0.1049,-46.53,8821.02,SL,3,2025-09
2025-09-30 16:15,2025-09-30 16:30,SHORT,FORCED_SHORT,3873.94,3877.34,2,-0.1038,-45.8,8775.22,SL,1,2025-09
2025-10-01 14:30,2025-10-01 14:45,SHORT,FORCED_SHORT,3866.72,3870.84,2,-0.1227,-53.82,8721.4,SL,1,2025-10
2025-10-01 16:00,2025-10-01 16:30,SHORT,FORCED_SHORT,3869.0,3873.0,2,-0.1194,-52.08,8669.32,SL,2,2025-10
2025-10-02 14:45,2025-10-02 15:00,SHORT,FORCED_SHORT,3867.07,3870.15,2,-0.0955,-41.42,8627.9,SL,1,2025-10
2025-10-03 13:30,2025-10-03 14:00,SHORT,FORCED_SHORT,3847.47,3850.91,2,-0.1054,-45.45,8582.45,SL,2,2025-10
2025-10-04 13:30,2025-10-04 13:45,SHORT,FORCED_SHORT,3888.16,3890.11,2,-0.0661,-28.38,8554.07,SL,1,2025-10
2025-10-04 13:45,2025-10-04 14:45,SHORT,FORCED_SHORT,3890.49,3886.8,2,0.0787,33.68,8587.75,TP,4,2025-10
2025-10-04 14:45,2025-10-04 15:45,SHORT,FORCED_SHORT,3886.02,3887.74,2,-0.0602,-25.85,8561.89,SL,4,2025-10
2025-10-06 13:45,2025-10-06 14:30,SHORT,FORCED_SHORT,3926.28,3930.14,2,-0.1142,-48.9,8513.0,SL,3,2025-10
2025-10-07 14:15,2025-10-07 14:30,SHORT,FORCED_SHORT,3973.45,3977.23,2,-0.1111,-47.29,8465.7,SL,1,2025-10
2025-10-07 16:45,2025-10-07 17:45,SHORT,FORCED_SHORT,3975.36,3967.41,2,0.184,77.87,8543.57,TP,4,2025-10
2025-10-09 13:30,2025-10-09 14:15,SHORT,FORCED_SHORT,4034.08,4041.44,2,-0.1983,-84.73,8458.84,SL,3,2025-10
2025-10-09 16:30,2025-10-09 17:45,SHORT,FORCED_SHORT,4057.95,4046.97,2,0.2546,107.67,8566.51,TP,5,2025-10
2025-10-10 14:00,2025-10-10 14:30,SHORT,FORCED_SHORT,3982.7,3973.74,2,0.2091,89.55,8656.06,TP,2,2025-10
2025-10-10 14:30,2025-10-10 15:00,SHORT,FORCED_SHORT,3973.59,3963.36,2,0.2415,104.52,8760.58,TP,2,2025-10
2025-10-10 15:00,2025-10-10 15:15,SHORT,FORCED_SHORT,3957.36,3963.14,2,-0.1622,-71.04,8689.55,SL,1,2025-10
2025-10-10 15:15,2025-10-10 15:45,SHORT,FORCED_SHORT,3966.49,3972.69,2,-0.1723,-74.88,8614.67,SL,2,2025-10
2025-10-11 14:15,2025-10-11 15:15,SHORT,FORCED_SHORT,3967.57,3979.02,2,-0.3045,-90.92,8523.74,SL,4,2025-10
2025-10-11 16:00,2025-10-11 17:15,SHORT,FORCED_SHORT,3975.49,3984.39,2,-0.2399,-91.33,8432.41,SL,5,2025-10
