Date,gold,macro_score,macro_raw,fwd_1,fwd_5
2025-04-01,3118.89990234375,3.333333333333333,1,0.6733143306144385,-4.825419369403427
2025-04-02,3139.89990234375,3.333333333333333,1,-1.3662824828182485,-2.6561325181575612
2025-04-03,3097.0,10.0,3,-2.744591540200192,1.879236395604611
2025-04-04,3012.0,3.333333333333333,1,-2.0152706232362205,6.978750038906867
2025-04-07,2951.300048828125,-3.333333333333333,-1,0.579400712659317,8.589435022056048
2025-04-08,2968.39990234375,3.333333333333333,1,2.9679322380616213,8.432153923414987
2025-04-09,3056.5,3.333333333333333,1,3.22918210933667,8.836908151684941
2025-04-10,3155.199951171875,10.0,3,2.123478734687345,4.864984862306065
2025-04-11,3222.199951171875,3.333333333333333,1,-0.5400007016144959,5.710384296079507
2025-04-14,3204.800048828125,10.0,3,0.4337213595847489,6.115826167428762
2025-04-15,3218.699951171875,3.333333333333333,1,3.352289685936416,1.7895454229984509
2025-04-16,3326.60009765625,10.0,3,-0.5380913232397977,0.16232496198007595
2025-04-17,3308.699951171875,-3.333333333333333,-1,2.9467767231497577,-0.794875607224832
2025-04-21,3406.199951171875,3.333333333333333,1,-0.15853157246075167,-2.163700083035913
2025-04-22,3400.800048828125,3.333333333333333,1,-3.660903264303972,-2.4111973307062273
2025-04-23,3276.300048828125,3.333333333333333,1,1.7000869988021305,0.8759866539739036
2025-04-24,3332.0,10.0,3,-1.4885983690351101,-3.6614645858343287
2025-04-25,3282.39990234375,3.333333333333333,1,1.5263252238240987,-1.5385084542544947
2025-04-28,3332.5,10.0,3,-0.41110131048387455,-0.6361575745498893
2025-04-29,3318.800048828125,3.333333333333333,1,-0.4158144095784855,2.7901606650970745
2025-04-30,3305.0,-3.333333333333333,-1,-2.874432677760963,2.311646061838135
2025-05-01,3210.0,-3.333333333333333,-1,0.6822399484034181,2.697822356892532
2025-05-02,3231.89990234375,3.333333333333333,1,2.456763788593652,3.2024506676380238
2025-05-05,3311.300048828125,3.333333333333333,1,3.022977442079,-2.757226692894721
2025-05-06,3411.39990234375,10.0,3,-0.8794043752944014,-5.015531993129086
2025-05-07,3381.39990234375,3.333333333333333,1,-2.507831286938955,-5.914710054299521
2025-05-08,3296.60009765625,-3.333333333333333,-1,1.1769642522029056,-2.302376516288307
2025-05-09,3335.39990234375,3.333333333333333,1,-3.4598520633960517,-4.599145734697585
2025-05-12,3220.0,-3.333333333333333,-1,0.6304362990100953,0.27639448272516187
2025-05-13,3240.300048828125,3.333333333333333,1,-1.817737419276233,1.234453581373307
2025-05-14,3181.39990234375,-3.333333333333333,-1,1.2353067842610033,4.020247388269249
2025-05-15,3220.699951171875,10.0,3,-1.201600638326883,2.2231222635377135
2025-05-16,3182.0,3.333333333333333,1,1.473912707220304,5.707105520309552
2025-05-19,3228.89990234375,3.333333333333333,1,1.5918779782261305,2.174121138333951
2025-05-20,3280.300048828125,3.333333333333333,1,0.8840654686561367,0.40545220346157596
2025-05-21,3309.300048828125,3.333333333333333,1,-0.5137037968503289,0.23570086462505468
2025-05-22,3292.300048828125,3.333333333333333,1,2.1656607165408293,-0.10327571709587424
2025-05-23,3363.60009765625,10.0,3,-1.91758824257805,0.20811035190768656
2025-05-27,3299.10009765625,3.333333333333333,1,-0.16671212867737095,1.5489027917621412
2025-05-28,3293.60009765625,-3.333333333333333,-1,0.7135049581982633,2.425913892843501
2025-05-29,3317.10009765625,10.0,3,-0.8501460457109866,1.012928537772062
2025-05-30,3288.89990234375,3.333333333333333,1,2.4841192416430236,1.027700745894955
2025-06-02,3370.60009765625,3.333333333333333,1,-0.6052378179944973,-1.14222983695903
2025-06-03,3350.199951171875,3.333333333333333,1,0.6954823344193173,-0.8745761224752013
2025-06-04,3373.5,10.0,3,-0.67585738337409,-1.5473529323217772
2025-06-05,3350.699951171875,3.333333333333333,1,-0.8356462950437349,0.901302760974243
2025-06-06,3322.699951171875,-3.333333333333333,-1,0.2829068715957783,3.2654167271930046
2025-06-09,3332.10009765625,10.0,3,-0.3361302177079861,1.9297080760787289
2025-06-10,3320.89990234375,3.333333333333333,1,0.01204933891842952,1.9783852944839309
2025-06-11,3321.300048828125,10.0,3,1.7944736289831509,2.0624453976739954
2025-06-12,3380.89990234375,10.0,3,1.4877710160320134,-0.37859164888693897
2025-06-13,3431.199951171875,-3.333333333333333,-1,-1.0142238669664128,-1.559221285886525
2025-06-16,3396.39990234375,3.333333333333333,1,-0.2885350656363417,-2.3259922939429023
2025-06-17,3386.60009765625,3.333333333333333,1,0.09448860448830754,-1.7569242982417022
2025-06-18,3389.800048828125,-3.333333333333333,-1,-0.6401543117381503,-1.6608663643033594
2025-06-20,3368.10009765625,10.0,3,0.285022809218316,-2.802771406647475
2025-06-23,3377.699951171875,10.0,3,-1.7852399472962133,-2.466176689235655
2025-06-24,3317.39990234375,10.0,3,0.29240355694371,0.5817824017686046
2025-06-25,3327.10009765625,3.333333333333333,1,0.19235677184039623,0.6281717330498315
2025-06-26,3333.5,10.0,3,-1.7939117692552853,-0.056994220601469525
2025-06-27,3273.699951171875,-10.0,-3,0.6323105807074736,1.7961343343966707
2025-06-30,3294.39990234375,10.0,3,1.2839986061810915,1.1474031674549412
2025-07-01,3336.699951171875,3.333333333333333,1,0.338659423786547,-0.8900995476516904
2025-07-02,3348.0,3.333333333333333,1,-0.48984176653972256,-1.087213331653225
2025-07-03,3331.60009765625,-3.333333333333333,-1,0.027011115301123212,-0.42622748518016396
2025-07-04,3332.5,-3.333333333333333,-1,-0.009003715772692988,0.7051762940735173
2025-07-07,3332.199951171875,-3.333333333333333,-1,-0.7562556731630865,0.5791984007843753
2025-07-08,3307.0,-3.333333333333333,-1,0.13910183417751298,0.6894481048722367
2025-07-09,3311.60009765625,10.0,3,0.17513602235985637,1.235049557242629
2025-07-10,3317.39990234375,-3.333333333333333,-1,1.1635648035372315,0.6842767221540758
2025-07-11,3356.0,-3.333333333333333,-1,-0.1340882002383803,-0.08939213349224984
2025-07-14,3351.5,-3.333333333333333,-1,-0.6474698246121124,1.5038013529389715
2025-07-15,3329.800048828125,-3.333333333333333,-1,0.6817211495886655,3.2854796305937795
2025-07-16,3352.5,10.0,3,-0.3698703159955241,1.2408679390380373
2025-07-17,3340.10009765625,-3.333333333333333,-1,0.3862130465132507,0.925119051534784
2025-07-18,3353.0,10.0,3,1.4583925542424714,-0.5666567253206134
2025-07-21,3401.89990234375,10.0,3,1.0964475704422494,-2.7278816940958572
2025-07-22,3439.199951171875,10.0,3,-1.3113472364483347,-3.3670635750232325
2025-07-23,3394.10009765625,3.333333333333333,1,-0.6805956510299027,-2.896203588574331
2025-07-24,3371.0,-3.333333333333333,-1,-1.097597152180363,-2.3079219468444045
2025-07-25,3334.0,3.333333333333333,1,-0.7468477007723462,0.4109163518858816
2025-07-28,3309.10009765625,-10.0,-3,0.432135754902907,1.9733402665501165
2025-07-29,3323.39990234375,3.333333333333333,1,-0.8304704316853595,1.7602455834082598
2025-07-30,3295.800048828125,-10.0,-3,-0.0788912439386169,2.5547651533597726
2025-07-31,3293.199951171875,-3.333333333333333,-1,1.654925325156964,3.252158971341501
2025-08-01,3347.699951171875,10.0,3,0.7975610586763882,2.730237112569789
2025-08-04,3374.39990234375,3.333333333333333,1,0.22226174185195902,-0.6312175587933622
2025-08-05,3381.89990234375,3.333333333333333,1,-0.05617855047789222,-0.9757828721403072
2025-08-06,3380.0,3.333333333333333,1,0.6005931605954196,-0.6301789594119866
2025-08-07,3400.300048828125,-3.333333333333333,-1,1.1410772070393316,-1.9145397971183753
2025-08-08,3439.10009765625,3.333333333333333,1,-2.5006541699268636,-2.997880106092665
2025-08-11,3353.10009765625,3.333333333333333,1,-0.12526304584333792,-0.6382197328178019
2025-08-12,3348.89990234375,3.333333333333333,1,0.2926348685807545,-1.0600495994268155
2025-08-13,3358.699951171875,10.0,3,-0.6996754798475169,-0.4555348512982449
2025-08-14,3335.199951171875,-10.0,-3,0.023988031897270723,0.05096999270697289
2025-08-15,3336.0,3.333333333333333,1,-0.12889834616681695,1.1510762093450255
2025-08-18,3331.699951171875,-10.0,-3,-0.549270615491293,1.2636221230378775
2025-08-19,3313.39990234375,-3.333333333333333,-1,0.9054144046657164,2.269578002320416
2025-08-20,3343.39990234375,10.0,3,-0.19441287880170854,1.8304778698353674
2025-08-21,3336.89990234375,-3.333333333333333,-1,1.1237975695243652,2.843961439110587
2025-08-22,3374.39990234375,10.0,3,-0.017776598298513413,2.9427469091364733
2025-08-25,3373.800048828125,-3.333333333333333,-1,0.43867593259612203,5.204809146191658
2025-08-26,3388.60009765625,10.0,3,0.4721713846100206,6.037887257842489
2025-08-27,3404.60009765625,3.333333333333333,1,0.7989176523433672,4.73476903448502
2025-08-28,3431.800048828125,10.0,3,1.2209307578411543,5.285852898268173
2025-08-29,3473.699951171875,3.333333333333333,1,2.179231143620708,4.73271004390905
2025-09-02,3549.39990234375,-3.333333333333333,-1,1.2340127918300414,2.6455217520677365
2025-09-03,3593.199951171875,10.0,3,-0.7625487786955487,1.4026535447307253
2025-09-04,3565.800048828125,3.333333333333333,1,1.329292211977151,1.9939383179657488
2025-09-05,3613.199951171875,10.0,3,0.6891438841157616,1.0018806504227484
2025-09-08,3638.10009765625,10.0,3,0.14293040412012292,1.2121671293221281
2025-09-09,3643.300048828125,-3.333333333333333,-1,0.008235633192543723,1.2516085116374809
2025-09-10,3643.60009765625,10.0,3,-0.1838894261971813,1.048412288616607
2025-09-11,3636.89990234375,10.0,3,0.343699313581447,0.1869737691637452
2025-09-12,3649.39990234375,-3.333333333333333,-1,0.8987792433232666,0.605581691446222
2025-09-15,3682.199951171875,10.0,3,0.18195511543968035,1.588724153379606
2025-09-16,3688.89990234375,10.0,3,-0.19246533393638687,2.485841246444176
2025-09-17,3681.800048828125,-3.333333333333333,-1,-1.0348225637178965,1.3661808941562326
2025-09-18,3643.699951171875,-3.333333333333333,-1,0.7629620770278844,2.5578382528973043
2025-09-19,3671.5,-3.333333333333333,-1,1.884786903768898,2.8271836804609762
2025-09-22,3740.699951171875,3.333333333333333,1,1.0666492101799152,2.1439824690229425
2025-09-23,3780.60009765625,10.0,3,-1.2828651205417652,1.592338507561153
2025-09-24,3732.10009765625,-3.333333333333333,-1,0.12860868041868478,3.6279815332064924
2025-09-25,3736.89990234375,-3.333333333333333,-1,1.0275936601965352,2.75094467378294
2025-09-26,3775.300048828125,3.333333333333333,1,1.2078471360118748,2.7944798727387976
2025-09-29,3820.89990234375,10.0,3,0.5208235492420998,3.33952997768876
2025-09-30,3840.800048828125,3.333333333333333,1,0.6951663932628138,3.5357229509919152
2025-10-01,3867.5,10.0,3,-0.7188118636877849,4.545573337508091
2025-10-02,3839.699951171875,3.333333333333333,1,1.0703986816393396,2.7762611405017568
2025-10-03,3880.800048828125,3.333333333333333,1,1.744484392910639,2.450521859386745
2025-10-06,3948.5,-3.333333333333333,-1,0.7116651299544197,4.054706791344809
2025-10-07,3976.60009765625,3.333333333333333,1,1.6773110077421993,4.0763489834391375
2025-10-08,4043.300048828125,-3.333333333333333,-1,-2.399030465921359,3.304228029140366
2025-10-09,3946.300048828125,-3.333333333333333,-1,0.7500659643053353,8.461093742315118
2025-10-10,3975.89990234375,10.0,3,3.3376140891845596,5.382429267745126
2025-10-13,4108.60009765625,-3.333333333333333,-1,0.7326120075161535,5.5444628163604515
2025-10-14,4138.7001953125,10.0,3,0.9229880210824382,-1.2322768437875276
2025-10-15,4176.89990234375,3.333333333333333,1,2.4731330743833713,-3.172209128728498
2025-10-16,4280.2001953125,10.0,3,-2.1097212477968474,-3.614321486222105
2025-10-17,4189.89990234375,-3.333333333333333,-1,3.4965035779983777,-1.7064846814121792
2025-10-20,4336.39990234375,3.333333333333333,1,-5.735171035251085,-7.713771965985162
2025-10-21,4087.699951171875,3.333333333333333,1,-1.0592765943036375,-2.9723316645383413
2025-10-22,4044.39990234375,10.0,3,2.005244278866991,-1.5008394975160377
2025-10-23,4125.5,-3.333333333333333,-1,-0.1721027186098678,-3.0105429928948046
2025-10-24,4118.39990234375,-3.333333333333333,-1,-2.8287685208447266,-3.307108449919216
2025-10-27,4001.89990234375,3.333333333333333,1,-0.8920750654199727,-0.039977349625563985
2025-10-28,3966.199951171875,10.0,3,0.44122838524138785,-0.46644143582660336
2025-10-29,3983.699951171875,-3.333333333333333,-1,0.441802793181556,-0.0853453419038197
2025-10-30,4001.300048828125,-3.333333333333333,-1,-0.47734729770749773,-0.534829835884032
2025-10-31,3982.199951171875,-3.333333333333333,-1,0.4545250835765735,0.4319208322729695
2025-11-03,4000.300048828125,-3.333333333333333,-1,-1.3149038075696118,2.7872848160986896
2025-11-04,3947.699951171875,3.333333333333333,1,0.8257997836581543,4.030191136193029
2025-11-05,3980.300048828125,3.333333333333333,1,-0.010053173867952125,5.630225127917288
2025-11-06,3979.89990234375,10.0,3,0.48996207137059766,5.201135834549464
2025-11-07,3999.39990234375,3.333333333333333,1,2.810419190086022,2.205335737014247
2025-11-10,4111.7998046875,-3.333333333333333,-1,-0.12160125097286922,-1.0579249459028772
2025-11-11,4106.7998046875,3.333333333333333,1,2.3765487069725033,-1.107912681973
2025-11-12,4204.39990234375,3.333333333333333,1,-0.4162306252134762,-3.0135085651877613
2025-11-13,4186.89990234375,3.333333333333333,1,-2.371678497303309,-3.11447384425777
2025-11-14,4087.60009765625,-3.333333333333333,-1,-0.4721608857772397,-0.26666372012822404
2025-11-17,4068.300048828125,3.333333333333333,1,-0.17206203859069236,0.5800912723343155
2025-11-18,4061.300048828125,10.0,3,0.40380917801141614,1.918108624031678
2025-11-19,4077.699951171875,-3.333333333333333,-1,-0.5198997333235034,2.1458235080655808
2025-11-20,4056.5,10.0,3,0.49796502334216175,3.9886553602243247
2025-11-21,4076.699951171875,3.333333333333333,1,0.3728493966671742,3.988516581135304
2025-11-24,4091.89990234375,10.0,3,1.155949414638835,2.31433313552607
2025-11-25,4139.2001953125,10.0,3,0.6281406738781081,1.4519618897163022
2025-11-26,4165.2001953125,10.0,3,1.2748393086785548,1.1187843846603762
2025-11-28,4218.2998046875,3.333333333333333,1,0.4978309027884764,-0.1280113456551768
2025-12-01,4239.2998046875,3.333333333333333,1,-1.2431229084807538,-1.2289673242121713
2025-12-02,4186.60009765625,10.0,3,0.3033417745907929,0.48010550774846283
2025-12-03,4199.2998046875,10.0,3,0.2976686729070144,-0.06905680657791624
2025-12-04,4211.7998046875,-3.333333333333333,-1,0.02611941942316509,1.749850390098695
2025-12-05,4212.89990234375,-3.333333333333333,-1,-0.6100241550233032,2.0698378156098096
2025-12-08,4187.2001953125,-3.333333333333333,-1,0.4657049840088856,2.8539356712339314
2025-12-09,4206.7001953125,-3.333333333333333,-1,-0.2448544581386547,2.3248579681641512
2025-12-10,4196.39990234375,10.0,3,2.1232508752677903,3.6007077774417695
2025-12-11,4285.5,10.0,3,0.34068597961147695,1.260063003150158
2025-12-12,4300.10009765625,-3.333333333333333,-1,0.1534870702160518,1.425543668644158
2025-12-15,4306.7001953125,10.0,3,-0.051087728718490766,3.201985187959977
2025-12-16,4304.5,3.333333333333333,1,0.9989545824137469,4.14217225432687
2025-12-17,4347.5,-3.333333333333333,-1,-0.1840138010350767,3.061531860983324
2025-12-18,4339.5,3.333333333333333,1,0.5046641858220902,4.369169205121559
2025-12-19,4361.39990234375,-3.333333333333333,-1,1.9076488553088078,-0.8322970949761532
2025-12-22,4444.60009765625,3.333333333333333,1,0.8594633081026481,-1.6761912964742498
2025-12-23,4482.7998046875,3.333333333333333,1,-0.0490699368048908,-3.50673047827994
2025-12-24,4480.60009765625,3.333333333333333,1,1.0824442919012078,-3.709328922244981
2025-12-26,4529.10009765625,-3.333333333333333,-1,-4.504206036549451,-2.035728805380399
2025-12-29,4325.10009765625,3.333333333333333,1,1.0404383478751278,3.632288134588646
2025-12-30,4370.10009765625,-3.333333333333333,-1,-1.0182833117224455,1.8123087632186285
2025-12-31,4325.60009765625,-3.333333333333333,-1,-0.2589281269567367,2.868968347848222
2026-01-02,4314.39990234375,-3.333333333333333,-1,2.8393288237711367,4.077042145495002
2026-01-05,4436.89990234375,10.0,3,1.0209897443217208,3.7729023874377488
2026-01-06,4482.2001953125,-3.333333333333333,-1,-0.734023229471259,2.3872204573080147
2026-01-07,4449.2998046875,3.333333333333333,1,0.008998958096251286,3.978154041530857
2026-01-08,4449.7001953125,-3.333333333333333,-1,0.9124122433634918,3.744063691088728
2026-01-09,4490.2998046875,3.333333333333333,1,2.538805980861092,2.1847115320416277
2026-01-12,4604.2998046875,3.333333333333333,1,-0.32794583357990126,3.3729405024981896
2026-01-13,4589.2001953125,3.333333333333333,1,0.808411221913885,5.2863156770279085
2026-01-14,4626.2998046875,3.333333333333333,1,-0.21615546813174014,6.1063919747216255
2026-01-15,4616.2998046875,-3.333333333333333,-1,-0.604378041378939,7.79629586145052
2026-01-16,4588.39990234375,-3.333333333333333,-1,3.731152448701147,10.707442756194684
2026-01-20,4759.60009765625,3.333333333333333,1,1.516928009704066,6.729552864015265
2026-01-21,4831.7998046875,3.333333333333333,1,1.5936090714126827,9.7230910211342
2026-01-22,4908.7998046875,10.0,3,1.3730523408316264,8.344200496119548
2026-01-23,4976.2001953125,10.0,3,2.079900243914934,-5.271096070769676
2026-01-26,5079.7001953125,10.0,3,0.0039314727950712225,-9.000535026346634
2026-01-27,5079.89990234375,3.333333333333333,1,4.364263067668173,-3.4685665154534973
2026-01-28,5301.60009765625,-3.333333333333333,-1,0.31688177867144063,-7.190285730548074
2026-01-29,5318.39990234375,10.0,3,-11.366200569716556,-8.592810025410202
2026-01-30,4713.89990234375,-3.333333333333333,-1,-1.9389444883695095,5.03405455959649
2026-02-02,4622.5,-3.333333333333333,-1,6.083292489183334,9.267710164277986
2026-02-03,4903.7001953125,10.0,3,0.34055318159975645,2.0413076939468366
2026-02-04,4920.39990234375,-3.333333333333333,-1,-1.1990895287168901,3.0729249311723272
2026-02-05,4861.39990234375,3.333333333333333,1,1.8472105725236831,1.2815298930399566
2026-02-06,4951.2001953125,10.0,3,2.0136472592168664,1.429952373053478
2026-02-09,5050.89990234375,10.0,3,-0.9325090294185823,-3.32613996016915
2026-02-10,5003.7998046875,10.0,3,1.3549761304446184,-0.34573334990928295
2026-02-11,5071.60009765625,-3.333333333333333,-1,-2.9162374693560533,-1.8869822831008687
2026-02-12,4923.7001953125,3.333333333333333,1,1.9964620262842958,2.754018400716074
2026-02-13,5022.0,10.0,3,-2.7698147681451624,3.6379967206790154
2026-02-17,4882.89990234375,3.333333333333333,1,2.1216920217128177,5.588889958869747
2026-02-18,4986.5,-3.333333333333333,-1,-0.21257590807680637,4.409904789807473
2026-02-19,4975.89990234375,3.333333333333333,1,1.6760767696405443,4.031433541534124
2026-02-20,5059.2998046875,3.333333333333333,1,2.8739231956620648,3.383871324523624
2026-02-23,5204.7001953125,10.0,3,-0.9395428898871239,1.723436579729154
2026-02-24,5155.7998046875,-3.333333333333333,-1,0.9814209157276821,-0.9387467352736656
2026-02-25,5206.39990234375,3.333333333333333,1,-0.5742913127032345,-1.6556489829458898
2026-02-26,5176.5,3.333333333333333,1,1.0431758910460776,-2.1481733857335983
2026-02-27,5230.5,10.0,3,1.2216786606203955,-1.6136105982936577
2026-03-02,5294.39990234375,-3.333333333333333,-1,-3.532033912232768,-3.8323493896622596
2026-03-03,5107.39990234375,-3.333333333333333,-1,0.2506224931178025,2.394570531135165
2026-03-04,5120.2001953125,3.333333333333333,1,-1.0722313294558417,0.9218332336782709
2026-03-05,5065.2998046875,-3.333333333333333,-1,1.5951729627923683,0.9969794868462944
2026-03-06,5146.10009765625,10.0,3,-1.0609995262454652,-1.8188549752244265
2026-03-09,5091.5,-3.333333333333333,-1,2.714331637287626,-1.9149562997152092
2026-03-10,5229.7001953125,3.333333333333333,1,-1.1912784794927855,-4.373103366756837
2026-03-11,5167.39990234375,-3.333333333333333,-1,-0.9985698539191068,-5.370205620705604
2026-03-12,5115.7998046875,-3.333333333333333,-1,-1.2373393624492413,-10.068799191536481
2026-03-13,5052.5,-3.333333333333333,-1,-1.1578426521523966,-9.541812917491344
2026-03-16,4994.0,10.0,3,0.1401682018422168,-11.812172654059871
2026-03-17,5001.0,10.0,3,-2.221557641596683,-12.031597586732657
2026-03-18,4889.89990234375,-10.0,-3,-5.9142255016843,-6.955154593108103
2026-03-19,4600.7001953125,-3.333333333333333,-1,-0.6586017710874081,-4.894911334191021
2026-03-20,4570.39990234375,-10.0,-3,-3.6386269963426976,-1.715383861782982
2026-03-23,4404.10009765625,3.333333333333333,1,-0.10899600059736114,2.7678731100735376
2026-03-24,4399.2998046875,-10.0,-3,3.420998947142473,5.644086649975155
2026-03-25,4549.7998046875,-3.333333333333333,-1,-3.830933495313904,5.129904625353743
2026-03-26,4375.5,-10.0,-3,2.6625528511027285,6.307850531367842
2026-03-27,4492.0,-10.0,-3,0.756901157613532,3.6687400865427433
2026-03-30,4526.0,-3.333333333333333,-1,2.6867012297006276,2.896599594702831
2026-03-31,4647.60009765625,3.333333333333333,1,2.9176369482527553,2.1925273302911163
2026-04-01,4783.2001953125,-3.333333333333333,-1,-2.753390824861668,0.18815854725922065
2026-04-02,4651.5,-3.333333333333333,-1,0.11393754030957215,2.3734258270181607
2026-04-06,4656.7998046875,-3.333333333333333,-1,0.00644848353685834,1.8381743095351677
2026-04-07,4657.10009765625,-3.333333333333333,-1,1.9840651995058467,3.6052457285220996
2026-04-08,4749.5,3.333333333333333,1,0.8990461166964892,1.0632698178755673
2026-04-09,4792.2001953125,3.333333333333333,1,-0.6322835385380698,-0.14190335736394832
2026-04-10,4761.89990234375,-3.333333333333333,-1,-0.40950041789837854,2.009706152483326
2026-04-13,4742.39990234375,3.333333333333333,1,1.7417362381318302,1.3537490855794587
2026-04-14,4825.0,10.0,3,-0.5181347150259086,-2.623836220854925
2026-04-15,4800.0,3.333333333333333,1,-0.30416870117186967,-1.4062499999999978
2026-04-16,4785.39990234375,-3.333333333333333,-1,1.5087599111024863,-1.6780165989507267
2026-04-17,4857.60009765625,10.0,3,-1.0499011646637357,-2.7853320621026634
2026-04-20,4806.60009765625,3.333333333333333,1,-2.2510754611198003,-2.729584168578425
2026-04-21,4698.39990234375,-10.0,-3,0.7257810821773569,-2.275240604581663
2026-04-22,4732.5,-10.0,-3,-0.5789731081616512,-3.9577349115161087
2026-04-23,4705.10009765625,-10.0,-3,0.36555454027040746,-1.921317303935377
2026-04-24,4722.2998046875,3.333333333333333,1,-0.9931580857529543,-1.9566716677334006
2026-04-27,4675.39990234375,-3.333333333333333,-1,-1.794496815164226,-3.3344720366186964
2026-04-28,4591.5,-10.0,-3,-1.0083808055646348,-0.7775279388544054
2026-04-29,4545.2001953125,-10.0,-3,1.529085563088639,3.0075618489198597
2026-04-30,4614.7001953125,3.333333333333333,1,0.3293758291533111,1.8440983330063832
2026-05-01,4629.89990234375,-3.333333333333333,-1,-2.384498686199743,1.9546858875758133
2026-05-04,4519.5,-10.0,-3,0.8031818716119021,4.407571530313081
2026-05-05,4555.7998046875,-3.333333333333333,-1,2.7679025212324904,2.673521624971942
2026-05-06,4681.89990234375,3.333333333333333,1,0.38232133785665035,0.3374760951390776
2026-05-07,4699.7998046875,-10.0,-3,0.43831862020387025,-0.46171556093957955
2026-05-08,4720.39990234375,3.333333333333333,1,-0.03600769143322635,-3.486994768695839
2026-05-11,4718.7001953125,-10.0,-3,-0.8710046401565918,-3.5221605194922345
2026-05-12,4677.60009765625,-10.0,-3,0.42970962110080446,-3.6621406146836177
2026-05-13,4697.7001953125,-10.0,-3,-0.41722751221560106,-3.5421670968070473
