date,dir,entry,exit,pnl,reason,score,bars,win,month
2026-03-11,LONG,5206.33968,5199.575422680833,-632.8395996248711,SL,2.0,2,False,2026-03
2026-03-16,SHORT,5014.21087,5010.74489,163.8134950279561,TIME,-6.0,6,True,2026-03
2026-03-16,SHORT,5016.12557,5024.938756974366,-618.768816487008,SL,-6.0,2,False,2026-03
2026-03-23,SHORT,4408.49897,4441.498174361339,-600.2057519923848,SL,-10.0,2,False,2026-03
2026-03-23,SHORT,4398.8197,4353.1224,1065.5078677282427,TIME,-10.0,6,True,2026-03
2026-03-26,SHORT,4528.18458,4538.643196135745,-635.1240003240449,SL,-6.0,2,False,2026-03
2026-03-26,SHORT,4521.4894,4497.97963648791,1560.711376796221,TP2,-6.0,4,True,2026-03
2026-03-27,SHORT,4394.86613,4405.13881977373,-662.8916216181784,SL,-10.0,1,False,2026-03
2026-04-01,LONG,4705.34088,4694.676562404592,-643.0048729696329,SL,6.0,3,False,2026-04
2026-04-01,LONG,4691.19349,4681.329247836366,-623.7147267805492,SL,6.0,3,False,2026-04
2026-04-02,LONG,4789.52115,4781.691563650981,-605.0032849771466,SL,2.0,2,False,2026-04
2026-04-08,LONG,4817.41579,4804.265492098536,-586.8531864278405,SL,2.0,2,False,2026-04
2026-04-08,LONG,4810.70229,4802.423,-355.37227884615527,TIME,2.0,6,False,2026-04
2026-04-10,LONG,4758.72265,4757.62196,-115.64461331492036,SESS,2.0,3,False,2026-04
2026-04-14,LONG,4764.68155,4768.29725,807.0753051565698,TIME,2.0,6,True,2026-04
2026-04-14,LONG,4768.02608,4764.46189,-447.4654245373147,TIME,2.0,6,False,2026-04
2026-04-15,LONG,4834.69488,4827.0405221831215,-585.8895955152555,SL,10.0,1,False,2026-04
2026-04-16,LONG,4822.64357,4817.123187191822,-568.3129076498308,SL,2.0,2,False,2026-04
2026-04-16,LONG,4823.64991,4833.28914,1093.8527204409527,TIME,2.0,6,True,2026-04
2026-04-21,LONG,4822.93689,4818.527796166528,-603.9245887687159,SL,2.0,2,False,2026-04
2026-04-23,SHORT,4744.41118,4713.157858220511,1484.044022800897,TP2,-6.0,6,True,2026-04
2026-04-24,SHORT,4702.24843,4706.884632647046,-630.3281717896634,SL,-10.0,2,False,2026-04
2026-04-24,SHORT,4683.40066,4682.3042,111.02204009179282,SESS,-10.0,0,True,2026-04
2026-04-29,SHORT,4601.06356,4593.49766,606.842212795949,TIME,-10.0,6,True,2026-04
2026-04-30,SHORT,4563.50965,4566.3563,-294.1740009793523,SESS,-10.0,0,False,2026-04
2026-05-04,SHORT,4608.10309,4612.901947990615,-624.1290341931888,SL,-6.0,1,False,2026-05
2026-05-04,SHORT,4608.34061,4614.86628143275,-605.4051631673818,SL,-6.0,1,False,2026-05
2026-05-05,SHORT,4521.98525,4526.971898272768,-587.2430082724059,SL,-6.0,1,False,2026-05
2026-05-07,LONG,4703.79649,4700.41166,-276.2089426168011,TIME,6.0,6,False,2026-05
2026-05-07,LONG,4697.45286,4692.847757575939,-561.3394497457386,SL,6.0,2,False,2026-05
2026-05-15,SHORT,4619.87895,4611.65167,584.9338974504832,TIME,-6.0,6,True,2026-05
2026-05-18,SHORT,4506.78927,4518.73886725009,-562.0472831768546,SL,-10.0,2,False,2026-05
2026-05-18,SHORT,4534.32519,4544.3266994809055,-545.1858646815472,SL,-10.0,4,False,2026-05
2026-05-20,SHORT,4473.54725,4467.49469,450.90522359581115,SESS,-10.0,0,True,2026-05
2026-05-22,SHORT,4526.35902,4531.172959070023,-542.3574454489718,SL,-10.0,3,False,2026-05
2026-05-22,SHORT,4528.55005,4532.79531270062,-526.0867220854489,SL,-10.0,4,False,2026-05
2026-05-26,SHORT,4548.96509,4530.430416894552,1292.7704384047752,TP2,-6.0,2,True,2026-05
2026-05-26,SHORT,4541.54914,4525.179175141349,1391.0209917235445,TP2,-6.0,5,True,2026-05
2026-05-29,LONG,4497.45727,4493.958636430161,-590.8178633268172,SL,2.0,1,False,2026-05
2026-05-29,LONG,4503.08536,4497.848917001027,-573.0933274270193,SL,2.0,3,False,2026-05
